Назив,Белешка,URL адреса,Ознаке,Коментар
Mōri Garden,,https://www.google.com/maps/place/M%C5%8Dri+Garden/data=!4m2!3m1!1s0x60188b77b4ec062b:0x23ecb9dbb6be3cc7,,
Gonpachi Nishi-Azabu,,https://www.google.com/maps/place/Gonpachi+Nishi-Azabu/data=!4m2!3m1!1s0x60188b7a9a5e0913:0x1290299c462e0387,,
Azumaya,,https://www.google.com/maps/place/Azumaya/data=!4m2!3m1!1s0x601845000fd99a7f:0x545ff20353f40f69,,
Genjiyama Park,,https://www.google.com/maps/place/Genjiyama+Park/data=!4m2!3m1!1s0x60184594245bb5cf:0x2a0615327b4641d8,,
Eishō-ji Temple,,https://www.google.com/maps/place/Eish%C5%8D-ji+Temple/data=!4m2!3m1!1s0x601845bfb9a1cf19:0xafaebd12d9ae537f,,
Genji Pond,,https://www.google.com/maps/place/Genji+Pond/data=!4m2!3m1!1s0x601845c7a0c9329d:0x3c8ca6de0de165f7,,
Tsurugaoka Hachimangu,,https://www.google.com/maps/place/Tsurugaoka+Hachimangu/data=!4m2!3m1!1s0x601845b87890aa89:0xa867ad10105036b5,,
Shitanoya Heritage Park,,https://www.google.com/maps/place/Shitanoya+Heritage+Park/data=!4m2!3m1!1s0x6018ef1ba6426d39:0x922698458f0a5c0f,,
Musashi-Seki Park Sluice Gate,,https://www.google.com/maps/place/Musashi-Seki+Park+Sluice+Gate/data=!4m2!3m1!1s0x6018ef07eaba7297:0x5ff26434480109b,,
Harry Potter Studio Bicycle,,https://www.google.com/maps/place/Harry+Potter+Studio+Bicycle/data=!4m2!3m1!1s0x6018ed00620acb9f:0x8d93ce54e5bd0943,,
Musashiseki Park Bridge,,https://www.google.com/maps/place/Musashiseki+Park+Bridge/data=!4m2!3m1!1s0x6018ef0031ce03ff:0xf89b75e9aca235fe,,
rébon Kaisaiyu,,https://www.google.com/maps/place/r%C3%A9bon+Kaisaiyu/data=!4m2!3m1!1s0x60188f958e4c5551:0xda526bf16760bb5c,,
Toyosu Gururi Park,,https://www.google.com/maps/place/Toyosu+Gururi+Park/data=!4m2!3m1!1s0x6018898e917adfe1:0xe4b98a0b06ffca79,,
Daiba,,https://www.google.com/maps/place/Daiba/data=!4m2!3m1!1s0x601889f5e5c488f5:0xad5e61626c00e9cf,,
Tokyo Mizumachi,,https://www.google.com/maps/place/Tokyo+Mizumachi/data=!4m2!3m1!1s0x60188ec539cdd833:0xada28cbe0474530,,
Egotanomori Park,,https://www.google.com/maps/place/Egotanomori+Park/data=!4m2!3m1!1s0x6018ed68cf7a088b:0x8394dc3c799794c9,,
Egota Hikawa Shrine,,https://www.google.com/maps/place/Egota+Hikawa+Shrine/data=!4m2!3m1!1s0x6018ed666b852221:0xfed57849bf0d8cc5,,
ジョギング・ウォーキングコース,,https://www.google.com/maps/place/%E3%82%B8%E3%83%A7%E3%82%AE%E3%83%B3%E3%82%B0%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%BC%E3%82%AD%E3%83%B3%E3%82%B0%E3%82%B3%E3%83%BC%E3%82%B9/data=!4m2!3m1!1s0x6018f300049cade5:0xc3d465d979e8885,,
Meijidera Temple,,https://www.google.com/maps/place/Meijidera+Temple/data=!4m2!3m1!1s0x6018ed6390d773a9:0x55d5488210b30663,,
Ichiran Nakano,,https://www.google.com/maps/place/Ichiran+Nakano/data=!4m2!3m1!1s0x6018f2912a47b355:0xfb75779fe79c5d05,,
Nakano Shiki no Mori Park,,https://www.google.com/maps/place/Nakano+Shiki+no+Mori+Park/data=!4m2!3m1!1s0x6018f290093ae19b:0xd222637dc385b7ea,,
Ichigaya Station,,https://www.google.com/maps/place/Ichigaya+Station/data=!4m2!3m1!1s0x60188c60aa2b15d7:0xc7881f9c2c4c4c60,,
Sannō Itsukushima Shrine,,https://www.google.com/maps/place/Sann%C5%8D+Itsukushima+Shrine/data=!4m2!3m1!1s0x601860259ba029d3:0x99b1fd16f93c2f5b,,
Sohō Park,,https://www.google.com/maps/place/Soh%C5%8D+Park/data=!4m2!3m1!1s0x60186027eb14f9f7:0x903eaa4525cd1636,,
Tenso Shrine,,https://www.google.com/maps/place/Tenso+Shrine/data=!4m2!3m1!1s0x6018610011e8d0b5:0x1596251f053d4600,,
Anamori Inari Shrine,,https://www.google.com/maps/place/Anamori+Inari+Shrine/data=!4m2!3m1!1s0x6018613fd4a973b7:0xfbe896657f2f3ee2,,
Hakkeitenso Shrine,,https://www.google.com/maps/place/Hakkeitenso+Shrine/data=!4m2!3m1!1s0x6018602e0a0be18d:0xacb7e90a927f8286,,
Kaiten Sushi Numazuko,,https://www.google.com/maps/place/Kaiten+Sushi+Numazuko/data=!4m2!3m1!1s0x60188cd12209b667:0x8b497bb20ee8ce6b,,
Himawari Sushi Shintoshin,,https://www.google.com/maps/place/Himawari+Sushi+Shintoshin/data=!4m2!3m1!1s0x60188cd16cf5babb:0xdc041111f38e2ef8,,
Kaitenzushi Nemuro Hanamaru KITTE Marunouchi,,https://www.google.com/maps/place/Kaitenzushi+Nemuro+Hanamaru+KITTE+Marunouchi/data=!4m2!3m1!1s0x60188bfa4a9d3cbb:0xc6d33f9b209d3a5d,,
Minami Gyotoku Park,,https://www.google.com/maps/place/Minami+Gyotoku+Park/data=!4m2!3m1!1s0x6018877a1234f42f:0x664739ef56495da1,,
Nakaekawazoe Park,,https://www.google.com/maps/place/Nakaekawazoe+Park/data=!4m2!3m1!1s0x6018877d9fc0cf35:0xa0a0b1e45e41c2fc,,
Manse Park,,https://www.google.com/maps/place/Manse+Park/data=!4m2!3m1!1s0x6018877d19c5cc01:0xe8473583a73c0f21,,
Gyotoku Wildlife Sanctuary,,https://www.google.com/maps/place/Gyotoku+Wildlife+Sanctuary/data=!4m2!3m1!1s0x60187df4e543a867:0xe060eef72a97fde6,,
Lake Ippeki,,https://www.google.com/maps/place/Lake+Ippeki/data=!4m2!3m1!1s0x6019c3694994130b:0x9bccd874a83bef1c,,
Gyukatsu Motomura Coredo Muromachi Branch,,https://www.google.com/maps/place/Gyukatsu+Motomura+Coredo+Muromachi+Branch/data=!4m2!3m1!1s0x60188955a8817273:0x6cbf9f5a3f898f4f,,
Nihonbashi Kaisen Don Tsujihan - Muromachi Branch,,https://www.google.com/maps/place/Nihonbashi+Kaisen+Don+Tsujihan+-+Muromachi+Branch/data=!4m2!3m1!1s0x6018890041976233:0x8e47dfcfa6f0633a,,
Shima,,https://www.google.com/maps/place/Shima/data=!4m2!3m1!1s0x60188be2a9debd35:0xee93771af1b8d62,,
Azuki to Kōri,,https://www.google.com/maps/place/Azuki+to+K%C5%8Dri/data=!4m2!3m1!1s0x60188debf055ed09:0x6fd009b64b557913,,
Parfaiteria beL,,https://www.google.com/maps/place/Parfaiteria+beL/data=!4m2!3m1!1s0x60188dfd4d2992a5:0xe901159a3e95e93,,
Shimbashi Haruchan Ramen,,https://www.google.com/maps/place/Shimbashi+Haruchan+Ramen/data=!4m2!3m1!1s0x60188b4fa081fda9:0x6789bbc8d62f06b1,,
築地魚河岸 浜焼きBBQテラス,,https://www.google.com/maps/place/%E7%AF%89%E5%9C%B0%E9%AD%9A%E6%B2%B3%E5%B2%B8+%E6%B5%9C%E7%84%BC%E3%81%8DBBQ%E3%83%86%E3%83%A9%E3%82%B9/data=!4m2!3m1!1s0x60188b79ddb72619:0x6294f96ad37f2190,,
Maguroya Kurogin,,https://www.google.com/maps/place/Maguroya+Kurogin/data=!4m2!3m1!1s0x60188bdeda2002b1:0x7503aabcadce0ff3,,
Tsukiji Ihachi honten/ A5 Wagyu Steak,,https://www.google.com/maps/place/Tsukiji+Ihachi+honten%2F+A5+Wagyu+Steak/data=!4m2!3m1!1s0x60188bded74080a5:0x456911347a66458b,,
Saiwaiken,,https://www.google.com/maps/place/Saiwaiken/data=!4m2!3m1!1s0x60188bdf26ff22df:0xd7eb8f7770dc652,,
Saito’s Fish Market,,https://www.google.com/maps/place/Saito%E2%80%99s+Fish+Market/data=!4m2!3m1!1s0x60188bdf26ff22df:0xbb4233ed3927a78,,
Solatsuki,,https://www.google.com/maps/place/Solatsuki/data=!4m2!3m1!1s0x60188bdf22515923:0x52d125d2c60480b9,,
Toritoh,,https://www.google.com/maps/place/Toritoh/data=!4m2!3m1!1s0x60188bdf2119626f:0x82ae4a04927301e1,,
Maguro no Miyako,,https://www.google.com/maps/place/Maguro+no+Miyako/data=!4m2!3m1!1s0x60188b1d48b08745:0x1423ff7fa2245c24,,
Yoshizawa,,https://www.google.com/maps/place/Yoshizawa/data=!4m2!3m1!1s0x60188bdf29aec43d:0x8c7da0a1e8179f03,,
Tsukiji Shouro,,https://www.google.com/maps/place/Tsukiji+Shouro/data=!4m2!3m1!1s0x60188bdefdc1e5f5:0xf61e6a3bedc19225,,
Kitsuneya,,https://www.google.com/maps/place/Kitsuneya/data=!4m2!3m1!1s0x60188bdedd884c3f:0x955ce7e61b61f102,,
Tsukiji Croquette,,https://www.google.com/maps/place/Tsukiji+Croquette/data=!4m2!3m1!1s0x60188b968ef1628d:0xb116f7d60c3783a2,,
Takashin Suisan,,https://www.google.com/maps/place/Takashin+Suisan/data=!4m2!3m1!1s0x60188bded063e533:0xb9d231043b7f51d9,,
Unagi Shokudo,,https://www.google.com/maps/place/Unagi+Shokudo/data=!4m2!3m1!1s0x60188bdf2f88d74d:0xce59baa2e7a3edb,,
Matcha Stand Maruni TOKYO TSUKIJI,,https://www.google.com/maps/place/Matcha+Stand+Maruni+TOKYO+TSUKIJI/data=!4m2!3m1!1s0x60188b6a9718c337:0xd8b45491bba2f824,,
Tsukiji Yamacho,,https://www.google.com/maps/place/Tsukiji+Yamacho/data=!4m2!3m1!1s0x60188bded74080a5:0xa83446acc5f0991c,,
Miyake Suisan,,https://www.google.com/maps/place/Miyake+Suisan/data=!4m2!3m1!1s0x60188bdf1f0ccccf:0x1413e70989e8f603,,
Kibun Foods Inc. Tsukiji Head Office,,https://www.google.com/maps/place/Kibun+Foods+Inc.+Tsukiji+Head+Office/data=!4m2!3m1!1s0x60188bdf2f88d74d:0x34870118fd20eb77,,
Sushi Okame,,https://www.google.com/maps/place/Sushi+Okame/data=!4m2!3m1!1s0x60188bdf1e8bdae3:0xed1f7975395ab61e,,
Tonboya,,https://www.google.com/maps/place/Tonboya/data=!4m2!3m1!1s0x60188b0b59dc5ec5:0xeed7cb84f9c22a5e,,
Tsukiji Sanokiya,,https://www.google.com/maps/place/Tsukiji+Sanokiya/data=!4m2!3m1!1s0x60188bdf22481e9d:0x60dc270f42f7d53f,,
Onigiri Marutoyo,,https://www.google.com/maps/place/Onigiri+Marutoyo/data=!4m2!3m1!1s0x60188bdedc9c02f9:0xc39a0467a5a4e0bd,,
Ajinohamafuji Tsukiji Honten,,https://www.google.com/maps/place/Ajinohamafuji+Tsukiji+Honten/data=!4m2!3m1!1s0x60188bdf24a6069f:0x152907e12d8c8225,,
Le Pain,,https://www.google.com/maps/place/Le+Pain/data=!4m2!3m1!1s0x60188bded52f860f:0xc4b9756612f8b99,,
Eni Kaita Mochi Tsukiji Store,,https://www.google.com/maps/place/Eni+Kaita+Mochi+Tsukiji+Store/data=!4m2!3m1!1s0x60188bbd9ffe8d67:0xdf54b27620bfe411,,
Wakaba Ramen,,https://www.google.com/maps/place/Wakaba+Ramen/data=!4m2!3m1!1s0x60188bdedd41103f:0xd67520d00451748c,,
築地牛武 TSUKIJI USHITAKE,,https://www.google.com/maps/place/%E7%AF%89%E5%9C%B0%E7%89%9B%E6%AD%A6+TSUKIJI+USHITAKE/data=!4m2!3m1!1s0x60188bb8826e2a1d:0x1cbb661e33fa66f3,,
Maruichi Hamada-shoten,,https://www.google.com/maps/place/Maruichi+Hamada-shoten/data=!4m2!3m1!1s0x60188bdf322d1a63:0xda41228d817bc976,,
Flower Field,,https://www.google.com/maps/place/Flower+Field/data=!4m2!3m1!1s0x60188b4ad32dce05:0xef238724d5639e64,,
Caretta Shiodome,,https://www.google.com/maps/place/Caretta+Shiodome/data=!4m2!3m1!1s0x60188bc2cb06ba63:0xaf05087c2b3738c3,,
Uogashi Shokudo Food Court,,https://www.google.com/maps/place/Uogashi+Shokudo+Food+Court/data=!4m2!3m1!1s0x60188bd8cba20b2d:0x50c36f387dba338,,
teamLab Planets TOKYO DMM,,https://www.google.com/maps/place/teamLab+Planets+TOKYO+DMM/data=!4m2!3m1!1s0x60188908e728e749:0x6de450c94bd3d622,,
Toyosu-Shijō,,https://www.google.com/maps/place/Toyosu-Shij%C5%8D/data=!4m2!3m1!1s0x60188991e95b6c75:0x15028e5550a30ff6,,
La Vista Tokyo Bay,,https://www.google.com/maps/place/La+Vista+Tokyo+Bay/data=!4m2!3m1!1s0x601889284cb62b09:0x373d48d832ff842,,
Manyo Club (Toyosu),,https://www.google.com/maps/place/Manyo+Club+(Toyosu)/data=!4m2!3m1!1s0x601889a7257fa2b3:0x4f16b5579a219ae8,,
IROHA SEAFOOD BUFFET,,https://www.google.com/maps/place/IROHA+SEAFOOD+BUFFET/data=!4m2!3m1!1s0x6018892fe0fc2e43:0xb56fa3a08b26f220,,
うなぎ明月川 豊洲店,,https://www.google.com/maps/place/%E3%81%86%E3%81%AA%E3%81%8E%E6%98%8E%E6%9C%88%E5%B7%9D+%E8%B1%8A%E6%B4%B2%E5%BA%97/data=!4m2!3m1!1s0x6018895bd787b961:0x3d9b859a09494976,,
Hamakaze Sabo,,https://www.google.com/maps/place/Hamakaze+Sabo/data=!4m2!3m1!1s0x6018890005ae7b43:0x1305643ce106d503,,
Gindaco Highball Sakaba – Toyosu Senkyakubanrai Branch,,https://www.google.com/maps/place/Gindaco+Highball+Sakaba+%E2%80%93+Toyosu+Senkyakubanrai+Branch/data=!4m2!3m1!1s0x6018890062f9171f:0xc5bd86e717c67bcc,,
肉好き大黒天,,https://www.google.com/maps/place/%E8%82%89%E5%A5%BD%E3%81%8D%E5%A4%A7%E9%BB%92%E5%A4%A9/data=!4m2!3m1!1s0x601889b0d861304d:0xf2f47480dd12b038,,
まぐろ相馬水産 本気のまぐろバーガー,,https://www.google.com/maps/place/%E3%81%BE%E3%81%90%E3%82%8D%E7%9B%B8%E9%A6%AC%E6%B0%B4%E7%94%A3+%E6%9C%AC%E6%B0%97%E3%81%AE%E3%81%BE%E3%81%90%E3%82%8D%E3%83%90%E3%83%BC%E3%82%AC%E3%83%BC/data=!4m2!3m1!1s0x601889cbacbed0d5:0xf458e3c589ef8ab1,,
Marutake,,https://www.google.com/maps/place/Marutake/data=!4m2!3m1!1s0x601889d3d4d975fd:0x13f067564f879468,,
Toyosu Senkyaku Banrai,,https://www.google.com/maps/place/Toyosu+Senkyaku+Banrai/data=!4m2!3m1!1s0x6018896784e95527:0xb67758d95f61402b,,
SUNSHINE 60 OBSERVATORY TENBOU-PARK,,https://www.google.com/maps/place/SUNSHINE+60+OBSERVATORY+TENBOU-PARK/data=!4m2!3m1!1s0x60188d6f173d0a11:0x6314bcc04b9828c9,,
Sunshine Aquarium,,https://www.google.com/maps/place/Sunshine+Aquarium/data=!4m2!3m1!1s0x60188d6f41f03f85:0xe25bfe624782e3c9,,
Pikachu Sweets Cafe,,https://www.google.com/maps/place/Pikachu+Sweets+Cafe/data=!4m2!3m1!1s0x60188d106602fac1:0x72e8a5f65a6f2ac2,,
Bandai Namco Cross Store Tokyo,,https://www.google.com/maps/place/Bandai+Namco+Cross+Store+Tokyo/data=!4m2!3m1!1s0x60188db1d875538f:0x8e1cbde0ce819d18,,
Mamemono Taiyaki Sunshine City Shop,,https://www.google.com/maps/place/Mamemono+Taiyaki+Sunshine+City+Shop/data=!4m2!3m1!1s0x60188d8897a0f261:0x832b70535fdc345a,,
Sanrio Cafe Ikebukuro-B1 Level Sunshine City,,https://www.google.com/maps/place/Sanrio+Cafe+Ikebukuro-B1+Level+Sunshine+City/data=!4m2!3m1!1s0x60188d3b72243491:0xf40b5e80979f1b93,,
Bakudan-yaki Honpo Ikebukuro,,https://www.google.com/maps/place/Bakudan-yaki+Honpo+Ikebukuro/data=!4m2!3m1!1s0x60188d661d0f3ba9:0x195cbbf9d57b0dd9,,
Syabu-yo,,https://www.google.com/maps/place/Syabu-yo/data=!4m2!3m1!1s0x60188d2d5cc50dbb:0x2e2f42671537613d,,
Kura Sushi Sunshine 60 Street,,https://www.google.com/maps/place/Kura+Sushi+Sunshine+60+Street/data=!4m2!3m1!1s0x60188d6601e59093:0x71fe19b16567d290,,
Koshitsuizakaya 6 Nen 4 Kumi Ikebukurohigashiguchibunko,,https://www.google.com/maps/place/Koshitsuizakaya+6+Nen+4+Kumi+Ikebukurohigashiguchibunko/data=!4m2!3m1!1s0x60188d6601711747:0x42e8ff1eaffcc08d,,
Round One Ikebukuro,,https://www.google.com/maps/place/Round+One+Ikebukuro/data=!4m2!3m1!1s0x60188d68a6a74639:0x48c8e766cd2c137e,,
Minami-Ikebukuro Park,,https://www.google.com/maps/place/Minami-Ikebukuro+Park/data=!4m2!3m1!1s0x60188d68f6cfe057:0xddd17dcd7ecaf745,,
animate Ikebukuro main store,,https://www.google.com/maps/place/animate+Ikebukuro+main+store/data=!4m2!3m1!1s0x60188d6f4361458b:0x503df2e68ddac61a,,
HELLO!DONUTS 池袋パルコ店,,https://www.google.com/maps/place/HELLO!DONUTS+%E6%B1%A0%E8%A2%8B%E3%83%91%E3%83%AB%E3%82%B3%E5%BA%97/data=!4m2!3m1!1s0x60188d2f399790f5:0xa92615768e5004b,,
TRUFFLE mini JR Ikebukuro Station East Exit,,https://www.google.com/maps/place/TRUFFLE+mini+JR+Ikebukuro+Station+East+Exit/data=!4m2!3m1!1s0x60188d14608c7b73:0xd9a2eee42224defd,,
RINGO Ikebukuro,,https://www.google.com/maps/place/RINGO+Ikebukuro/data=!4m2!3m1!1s0x60188d67744ad6ef:0x6dfb7c339cb0660d,,
Seibu Ikebukuro Roof Garden,,https://www.google.com/maps/place/Seibu+Ikebukuro+Roof+Garden/data=!4m2!3m1!1s0x60188d67f43a25b5:0x439f233d767c115b,,
Katsuya Ikebukuro West Exit Store,,https://www.google.com/maps/place/Katsuya+Ikebukuro+West+Exit+Store/data=!4m2!3m1!1s0x60188d5dc9186489:0xc4a8e0cf6c3520c9,,
Mister Donut,,https://www.google.com/maps/place/Mister+Donut/data=!4m2!3m1!1s0x60188d5d001c0a8b:0x3181d092438ef0e0,,
Ikebukuro Nishi-guchi Park,,https://www.google.com/maps/place/Ikebukuro+Nishi-guchi+Park/data=!4m2!3m1!1s0x60188d5c4d489531:0x25d752954313d248,,
Yong Xiang Sheng Jian Guan,,https://www.google.com/maps/place/Yong+Xiang+Sheng+Jian+Guan/data=!4m2!3m1!1s0x60188d5df41d247d:0x73dfe5325abaea35,,
Shiinamachi Station,,https://www.google.com/maps/place/Shiinamachi+Station/data=!4m2!3m1!1s0x60188d54730f7ba5:0x356fb2a22cd0c1a0,,
Nagasaki Fudō-son,,https://www.google.com/maps/place/Nagasaki+Fud%C5%8D-son/data=!4m2!3m1!1s0x60188d540ede99e5:0xdc4fc27868dae247,,
Yakuoin,,https://www.google.com/maps/place/Yakuoin/data=!4m2!3m1!1s0x60188d4935c2425b:0xb94041bd2a90ace7,,
Shimo-Ochiai Yachō-no-mori Park,,https://www.google.com/maps/place/Shimo-Ochiai+Yach%C5%8D-no-mori+Park/data=!4m2!3m1!1s0x60188d4930e2bd93:0xfa448d5a832cbc53,,
Shimochiaihikawa Shrine,,https://www.google.com/maps/place/Shimochiaihikawa+Shrine/data=!4m2!3m1!1s0x6018c19f12940001:0x79e3f87431eb45bd,,
Shimoochiai Hikawa Shrine,,https://www.google.com/maps/place/Shimoochiai+Hikawa+Shrine/data=!4m2!3m1!1s0x6018c19f1295f64d:0xb849260e368b4406,,
Tochoji Temple,,https://www.google.com/maps/place/Tochoji+Temple/data=!4m2!3m1!1s0x354191c113af666b:0xd8f713950e323fc0,,
Otomeyama Park,,https://www.google.com/maps/place/Otomeyama+Park/data=!4m2!3m1!1s0x60188d462c72136f:0x180218d316700ca,,
Shimizugawa Bridge,,https://www.google.com/maps/place/Shimizugawa+Bridge/data=!4m2!3m1!1s0x60188d0019af1c49:0x8d07114f9963f8af,,
Sakaedori Shopping Street,,https://www.google.com/maps/place/Sakaedori+Shopping+Street/data=!4m2!3m1!1s0x60188d6c9a7a3907:0xdeb3d3a43b118fcb,,
Hirugao Tokyo Station,,https://www.google.com/maps/place/Hirugao+Tokyo+Station/data=!4m2!3m1!1s0x60188bfc78c19e53:0x886050f2156d46e,,
NewDays,,https://www.google.com/maps/place/NewDays/data=!4m2!3m1!1s0x60188bfb9104ed2f:0x5737401f1535202,,
Chiso Zanmai Daimaru Tokyo Branch,,https://www.google.com/maps/place/Chiso+Zanmai+Daimaru+Tokyo+Branch/data=!4m2!3m1!1s0x60188bf95f25e619:0x487a5610819bc309,,
デリショップ 西洋銀座 大丸東京店,,https://www.google.com/maps/place/%E3%83%87%E3%83%AA%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97+%E8%A5%BF%E6%B4%8B%E9%8A%80%E5%BA%A7+%E5%A4%A7%E4%B8%B8%E6%9D%B1%E4%BA%AC%E5%BA%97/data=!4m2!3m1!1s0x60188bf95f25e619:0x24bf575291441080,,
Kakiyasu DINING Daimaru Tokyo Store,,https://www.google.com/maps/place/Kakiyasu+DINING+Daimaru+Tokyo+Store/data=!4m2!3m1!1s0x60188bf95f25e619:0x63a10247fe091df8,,
Sandwich House Meruhen,,https://www.google.com/maps/place/Sandwich+House+Meruhen/data=!4m2!3m1!1s0x60188bfc1454ab25:0x7abfc5fcf2fbca97,,
Jiraiya Daimaru Tokyoten,,https://www.google.com/maps/place/Jiraiya+Daimaru+Tokyoten/data=!4m2!3m1!1s0x60188bfc150ee1af:0x6f25796e39e8ef77,,
Jojoen Daimaru Tokyo Bento Store,,https://www.google.com/maps/place/Jojoen+Daimaru+Tokyo+Bento+Store/data=!4m2!3m1!1s0x60188bf95f25e619:0x3faa01a83a38f907,,
GRANROOF,,https://www.google.com/maps/place/GRANROOF/data=!4m2!3m1!1s0x60188ba3219fa51f:0x42a9eb3199626b58,,
Kirby Cafe Petit Tokyo Station,,https://www.google.com/maps/place/Kirby+Cafe+Petit+Tokyo+Station/data=!4m2!3m1!1s0x60188ba13f67b12b:0x95aeb7c97f255de,,
Tokyo Okashi Land,,https://www.google.com/maps/place/Tokyo+Okashi+Land/data=!4m2!3m1!1s0x60188bfc0b562311:0xc473dc904e92d372,,
Ekiben-ya Matsuri,,https://www.google.com/maps/place/Ekiben-ya+Matsuri/data=!4m2!3m1!1s0x60188bfeba8313b7:0x81afd00e34b4403,,
HANAGATAYA GRANSTA Tokyo Central （souvenir store）,,https://www.google.com/maps/place/HANAGATAYA+GRANSTA+Tokyo+Central+%EF%BC%88souvenir+store%EF%BC%89/data=!4m2!3m1!1s0x60188b2b11008d73:0x5450b4566a2eb0e4,,
Zopf Curry Pan Senmonten,,https://www.google.com/maps/place/Zopf+Curry+Pan+Senmonten/data=!4m2!3m1!1s0x60188bfffb660425:0xc3ada8f062b22818,,
Daisy Tokyo,,https://www.google.com/maps/place/Daisy+Tokyo/data=!4m2!3m1!1s0x60188bfbfe2a67b1:0xc63be8079d5d005f,,
Pokemon Cafe Tokyo Nihombashi,,https://www.google.com/maps/place/Pokemon+Cafe+Tokyo+Nihombashi/data=!4m2!3m1!1s0x601889578c05994f:0x4194b7a8a0458825,,
Torikai Sohonke Tokyo Midtown Yaesu Store,,https://www.google.com/maps/place/Torikai+Sohonke+Tokyo+Midtown+Yaesu+Store/data=!4m2!3m1!1s0x60188b78d10f97d1:0xd287ec8570350561,,
Potama Tokyo Midtown Yaesu,,https://www.google.com/maps/place/Potama+Tokyo+Midtown+Yaesu/data=!4m2!3m1!1s0x60188beda9cad861:0xcda90feda1d17e14,,
立ち食い寿司 根室花まる 東京ミッドタウン八重洲店,,https://www.google.com/maps/place/%E7%AB%8B%E3%81%A1%E9%A3%9F%E3%81%84%E5%AF%BF%E5%8F%B8+%E6%A0%B9%E5%AE%A4%E8%8A%B1%E3%81%BE%E3%82%8B+%E6%9D%B1%E4%BA%AC%E3%83%9F%E3%83%83%E3%83%89%E3%82%BF%E3%82%A6%E3%83%B3%E5%85%AB%E9%87%8D%E6%B4%B2%E5%BA%97/data=!4m2!3m1!1s0x60188b8003872f09:0xbe9010a516ab91f5,,
Yaesu Terrace,,https://www.google.com/maps/place/Yaesu+Terrace/data=!4m2!3m1!1s0x60188b7c00e7419f:0xf66eeaaefc83eee8,,
Pokémon Store Tokyo Station Shop,,https://www.google.com/maps/place/Pok%C3%A9mon+Store+Tokyo+Station+Shop/data=!4m2!3m1!1s0x60188bf95f25e619:0xef68ef634b7c7ee5,,
Mother Farm CAFE Tokyo Tower store,,https://www.google.com/maps/place/Mother+Farm+CAFE+Tokyo+Tower+store/data=!4m2!3m1!1s0x60188bbd9009ec09:0x37d92a09197664df,,
TOKIO 333,,https://www.google.com/maps/place/TOKIO+333/data=!4m2!3m1!1s0x60188bbd90de2829:0xbe30019da6d142f0,,
Токијски торањ,,https://www.google.com/maps/place/%D0%A2%D0%BE%D0%BA%D0%B8%D1%98%D1%81%D0%BA%D0%B8+%D1%82%D0%BE%D1%80%D0%B0%D1%9A/data=!4m2!3m1!1s0x60188bbd9009ec09:0x481a93f0d2a409dd,,
Shabu Shabu & Sushi Hassan Kioicho,,https://www.google.com/maps/place/Shabu+Shabu+%26+Sushi+Hassan+Kioicho/data=!4m2!3m1!1s0x60188d1d768a5b1f:0x7d7583cb60bddaa5,,
Chidorigafuchi,,https://www.google.com/maps/place/Chidorigafuchi/data=!4m2!3m1!1s0x60188d001bf26e5f:0x30048dc5ead8e99d,,
Царска палата у Токију,,https://www.google.com/maps/place/%D0%A6%D0%B0%D1%80%D1%81%D0%BA%D0%B0+%D0%BF%D0%B0%D0%BB%D0%B0%D1%82%D0%B0+%D1%83+%D0%A2%D0%BE%D0%BA%D0%B8%D1%98%D1%83/data=!4m2!3m1!1s0x60188c0d02d8064d:0xd11a5f0b379e6db7,,
Echiré Maison du Beurre Marunouchi Store,,https://www.google.com/maps/place/Echir%C3%A9+Maison+du+Beurre+Marunouchi+Store/data=!4m2!3m1!1s0x60188bfa0d273fe9:0xc0aab5e8979d0d8,,
La Boutique de Joël Robuchon Marunouchi Brick Square Branch,,https://www.google.com/maps/place/La+Boutique+de+Jo%C3%ABl+Robuchon+Marunouchi+Brick+Square+Branch/data=!4m2!3m1!1s0x60188bfa0cd1027b:0xf77013a6e00851c2,,
Marunouchi Brick Square,,https://www.google.com/maps/place/Marunouchi+Brick+Square/data=!4m2!3m1!1s0x60188b0bef3f5751:0x737f3d8868bf9b07,,
Matsudo Tomita Memban,,https://www.google.com/maps/place/Matsudo+Tomita+Memban/data=!4m2!3m1!1s0x60188b931fc57e3f:0x4a447295769ac821,,
KITTE Garden,,https://www.google.com/maps/place/KITTE+Garden/data=!4m2!3m1!1s0x60188bfa466f94b5:0x4934f603ad7b2e75,,
KITTE Marunouchi,,https://www.google.com/maps/place/KITTE+Marunouchi/data=!4m2!3m1!1s0x60188bfa4ae94675:0x9f64e11ee9dc660a,,
Marunouchi Building 35F Observatory,,https://www.google.com/maps/place/Marunouchi+Building+35F+Observatory/data=!4m2!3m1!1s0x60188bf9eb1415c5:0xc7c5c5e2bb998696,,
丸ビル展望テラス,,https://www.google.com/maps/place/%E4%B8%B8%E3%83%93%E3%83%AB%E5%B1%95%E6%9C%9B%E3%83%86%E3%83%A9%E3%82%B9/data=!4m2!3m1!1s0x60188b8da7cd3713:0xa9680ccccb93278,,
Marunouchi Tokyo Station Square,,https://www.google.com/maps/place/Marunouchi+Tokyo+Station+Square/data=!4m2!3m1!1s0x60188bf979712903:0x710fa891148d8b9a,,
